merchant_id,hour,transaction_count,transaction_volume,average_transaction_amount,new_device_rate,authentication_failure_rate,high_risk_ip_rate,payment_failure_rate,new_customer_rate,chargeback_rate,dispute_rate,return_rate,baseline_transaction_count,volume_deviation,risk_signal_count,merchant_hourly_anomaly
M000009,2025-01-01 20:00:00,1,8132.16,8132.16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.33,0.75,2,1
M000039,2025-01-01 20:00:00,1,4598.97,4598.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.05,0.49,1,0
M000061,2025-01-01 20:00:00,1,277.34,277.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000107,2025-01-01 20:00:00,1,846.74,846.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000131,2025-01-01 20:00:00,1,1391.28,1391.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000161,2025-01-01 20:00:00,1,3526.89,3526.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000166,2025-01-01 20:00:00,1,7776.84,7776.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000204,2025-01-01 20:00:00,1,2967.9,2967.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,1.04,1,0
M000330,2025-01-01 20:00:00,1,6196.79,6196.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,1,0
M000363,2025-01-01 20:00:00,1,561.51,561.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000367,2025-01-01 20:00:00,1,4295.47,4295.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000389,2025-01-01 20:00:00,1,6301.85,6301.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.15,0.87,1,1
M000008,2025-01-01 21:00:00,1,6503.75,6503.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.8,1,0
M000062,2025-01-01 21:00:00,1,1655.33,1655.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000106,2025-01-01 21:00:00,1,2376.33,2376.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000125,2025-01-01 21:00:00,1,4237.73,4237.73,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.71,1.41,2,1
M000137,2025-01-01 21:00:00,1,722.95,722.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000154,2025-01-01 21:00:00,1,2137.33,2137.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000250,2025-01-01 21:00:00,1,7522.7,7522.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56,0.39,1,0
M000259,2025-01-01 21:00:00,1,417.23,417.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.04,0.25,1,0
M000290,2025-01-01 21:00:00,1,607.79,607.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000374,2025-01-01 21:00:00,1,23347.56,23347.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.73,0.58,1,0
M000060,2025-01-01 22:00:00,1,906.59,906.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000097,2025-01-01 22:00:00,1,652.13,652.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.64,0.38,1,1
M000175,2025-01-01 22:00:00,1,24131.87,24131.87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000185,2025-01-01 22:00:00,1,2470.91,2470.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0
M000234,2025-01-01 22:00:00,1,310.08,310.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.99,1,0
M000235,2025-01-01 22:00:00,1,3817.73,3817.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.07,0.93,1,0
M000281,2025-01-01 22:00:00,1,784.18,784.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,0.98,1,0
M000351,2025-01-01 22:00:00,1,443.74,443.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.47,0.22,1,1
M000392,2025-01-01 22:00:00,1,2317.12,2317.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000009,2025-01-01 23:00:00,1,4399.81,4399.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.8,1,0
M000114,2025-01-01 23:00:00,1,7476.81,7476.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.38,0.72,1,0
M000132,2025-01-01 23:00:00,1,6023.68,6023.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000198,2025-01-01 23:00:00,1,611.58,611.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,0.71,1,0
M000226,2025-01-01 23:00:00,1,2337.56,2337.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000233,2025-01-01 23:00:00,1,186.8,186.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000252,2025-01-01 23:00:00,2,8723.96,4361.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,2.0,2,0
M000341,2025-01-01 23:00:00,1,1227.04,1227.04,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
M000360,2025-01-01 23:00:00,1,450.4,450.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.47,0.18,1,0
M000366,2025-01-01 23:00:00,1,2236.46,2236.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000392,2025-01-01 23:00:00,1,748.73,748.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000106,2025-01-02 00:00:00,1,4116.03,4116.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000188,2025-01-02 00:00:00,1,196.84,196.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.11,1,0
M000246,2025-01-02 00:00:00,1,6758.67,6758.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72,1.39,1,0
M000319,2025-01-02 00:00:00,1,7204.1,7204.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000351,2025-01-02 00:00:00,1,223.02,223.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000369,2025-01-02 00:00:00,1,1837.39,1837.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000383,2025-01-02 00:00:00,1,31754.52,31754.52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.05,0.49,1,0
M000124,2025-01-02 01:00:00,1,2765.93,2765.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000210,2025-01-02 01:00:00,1,742.93,742.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.43,0.29,1,0
M000331,2025-01-02 01:00:00,1,1265.2,1265.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000244,2025-01-02 02:00:00,1,553.58,553.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000307,2025-01-02 02:00:00,1,295.7,295.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000004,2025-01-02 03:00:00,1,13962.04,13962.04,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000360,2025-01-02 03:00:00,1,686.36,686.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000163,2025-01-02 04:00:00,1,22616.09,22616.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.57,0.64,1,0
M000279,2025-01-02 04:00:00,1,4085.56,4085.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.83,1.2,1,0
M000152,2025-01-02 05:00:00,1,3858.57,3858.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000190,2025-01-02 05:00:00,1,1303.57,1303.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,1,1
M000203,2025-01-02 05:00:00,1,2397.22,2397.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000346,2025-01-02 05:00:00,1,713.69,713.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.33,0.75,1,0
M000049,2025-01-02 06:00:00,1,268.27,268.27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77,1.3,1,0
M000148,2025-01-02 06:00:00,1,592.78,592.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000231,2025-01-02 06:00:00,1,1156.85,1156.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.94,0.52,1,0
M000308,2025-01-02 06:00:00,1,2835.41,2835.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.93,1.08,1,0
M000382,2025-01-02 06:00:00,1,23310.77,23310.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.45,0.69,1,0
M000009,2025-01-02 07:00:00,2,28844.85,14422.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,1.67,2,0
M000034,2025-01-02 07:00:00,1,6967.12,6967.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000154,2025-01-02 07:00:00,1,2250.1,2250.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000155,2025-01-02 07:00:00,1,1799.07,1799.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000201,2025-01-02 07:00:00,1,22966.38,22966.38,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.21,0.83,2,1
M000223,2025-01-02 07:00:00,1,2235.06,2235.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000261,2025-01-02 07:00:00,1,414.92,414.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000320,2025-01-02 07:00:00,1,1360.34,1360.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000342,2025-01-02 07:00:00,1,1417.26,1417.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.48,0.29,1,0
M000393,2025-01-02 07:00:00,1,2214.95,2214.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000006,2025-01-02 08:00:00,1,191.07,191.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.33,0.16,1,0
M000007,2025-01-02 08:00:00,1,2463.96,2463.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.9,0.1,1,0
M000010,2025-01-02 08:00:00,1,54735.49,54735.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.64,1.56,1,0
M000030,2025-01-02 08:00:00,1,729.96,729.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000032,2025-01-02 08:00:00,1,658.8,658.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1
M000047,2025-01-02 08:00:00,1,4973.74,4973.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.74,0.27,1,0
M000061,2025-01-02 08:00:00,1,1683.1,1683.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000118,2025-01-02 08:00:00,1,7580.65,7580.65,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.26,0.79,1,0
M000148,2025-01-02 08:00:00,1,469.54,469.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000154,2025-01-02 08:00:00,1,1550.19,1550.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000161,2025-01-02 08:00:00,1,5600.21,5600.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000190,2025-01-02 08:00:00,1,3695.56,3695.56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000217,2025-01-02 08:00:00,1,7942.14,7942.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000231,2025-01-02 08:00:00,1,536.43,536.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000303,2025-01-02 08:00:00,1,540.5,540.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000384,2025-01-02 08:00:00,1,4186.78,4186.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.62,0.38,1,0
M000008,2025-01-02 09:00:00,1,7517.66,7517.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.83,1,0
M000021,2025-01-02 09:00:00,1,668.41,668.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000050,2025-01-02 09:00:00,1,3366.32,3366.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000074,2025-01-02 09:00:00,1,12633.97,12633.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000109,2025-01-02 09:00:00,1,2410.62,2410.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1
M000134,2025-01-02 09:00:00,1,1355.74,1355.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000168,2025-01-02 09:00:00,1,5056.1,5056.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.03,0.25,1,0
M000207,2025-01-02 09:00:00,1,546.51,546.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000217,2025-01-02 09:00:00,1,2157.28,2157.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000261,2025-01-02 09:00:00,1,775.8,775.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000269,2025-01-02 09:00:00,1,4380.24,4380.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000310,2025-01-02 09:00:00,1,5086.13,5086.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.85,0.26,1,1
M000380,2025-01-02 09:00:00,2,6039.4,3019.7,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.0,1,0
M000039,2025-01-02 10:00:00,1,7707.99,7707.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0
M000042,2025-01-02 10:00:00,1,1283.58,1283.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1
M000132,2025-01-02 10:00:00,1,2797.8,2797.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000178,2025-01-02 10:00:00,1,880.19,880.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000179,2025-01-02 10:00:00,1,3502.91,3502.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.32,0.76,1,0
M000205,2025-01-02 10:00:00,1,500.75,500.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.02,0.25,1,0
M000211,2025-01-02 10:00:00,1,373.03,373.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000250,2025-01-02 10:00:00,1,9241.98,9241.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000294,2025-01-02 10:00:00,1,2998.9,2998.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.49,0.4,1,0
M000298,2025-01-02 10:00:00,1,1952.4,1952.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.91,0.26,1,0
M000363,2025-01-02 10:00:00,1,400.32,400.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000395,2025-01-02 10:00:00,1,984.78,984.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000003,2025-01-02 11:00:00,1,1411.0,1411.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000007,2025-01-02 11:00:00,2,8001.25,4000.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2,0
M000008,2025-01-02 11:00:00,1,2833.81,2833.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.17,0.85,1,0
M000009,2025-01-02 11:00:00,3,17673.83,5891.28,0.6667,0.0,0.0,0.0,0.6667,0.3333,0.3333,0.0,1.33,2.26,2,0
M000021,2025-01-02 11:00:00,1,767.39,767.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000050,2025-01-02 11:00:00,1,3177.75,3177.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000061,2025-01-02 11:00:00,1,1062.94,1062.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000094,2025-01-02 11:00:00,1,670.71,670.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.11,0.47,1,0
M000137,2025-01-02 11:00:00,1,577.6,577.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000143,2025-01-02 11:00:00,1,2593.57,2593.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000154,2025-01-02 11:00:00,1,1233.09,1233.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1
M000156,2025-01-02 11:00:00,1,8250.5,8250.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.93,0.52,1,0
M000261,2025-01-02 11:00:00,1,381.21,381.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000264,2025-01-02 11:00:00,1,1207.72,1207.72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000271,2025-01-02 11:00:00,1,2931.96,2931.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.24,0.81,1,0
M000285,2025-01-02 11:00:00,1,591.35,591.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.47,0.4,1,0
M000288,2025-01-02 11:00:00,1,379.05,379.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.23,0.45,1,0
M000311,2025-01-02 11:00:00,1,1050.43,1050.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.19,0.19,1,0
M000343,2025-01-02 11:00:00,1,2232.31,2232.31,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
M000001,2025-01-02 12:00:00,1,1193.67,1193.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000036,2025-01-02 12:00:00,1,6877.01,6877.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000048,2025-01-02 12:00:00,1,406.48,406.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.95,0.34,1,0
M000131,2025-01-02 12:00:00,1,2266.77,2266.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000190,2025-01-02 12:00:00,1,3067.17,3067.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000205,2025-01-02 12:00:00,1,345.73,345.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000256,2025-01-02 12:00:00,2,843.26,421.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2,0
M000303,2025-01-02 12:00:00,1,277.73,277.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000327,2025-01-02 12:00:00,1,385.45,385.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.97,0.34,1,0
M000331,2025-01-02 12:00:00,1,1248.6,1248.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000335,2025-01-02 12:00:00,1,3042.94,3042.94,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,2.0,2,1
M000392,2025-01-02 12:00:00,2,2390.22,1195.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2,0
M000393,2025-01-02 12:00:00,2,4000.29,2000.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2,0
M000001,2025-01-02 13:00:00,1,2051.89,2051.89,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0
M000018,2025-01-02 13:00:00,1,159.7,159.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9,0.53,1,0
M000047,2025-01-02 13:00:00,1,11912.13,11912.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000058,2025-01-02 13:00:00,1,4371.5,4371.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000166,2025-01-02 13:00:00,1,3770.38,3770.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000192,2025-01-02 13:00:00,1,3769.68,3769.68,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.05,0.95,2,0
M000302,2025-01-02 13:00:00,1,890.85,890.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000366,2025-01-02 13:00:00,1,1746.03,1746.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000380,2025-01-02 13:00:00,1,3527.94,3527.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.67,1,0
M000002,2025-01-02 14:00:00,1,4283.88,4283.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000011,2025-01-02 14:00:00,1,1149.23,1149.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000056,2025-01-02 14:00:00,2,11629.62,5814.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.08,1.85,2,1
M000103,2025-01-02 14:00:00,1,4743.88,4743.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.41,0.29,1,0
M000106,2025-01-02 14:00:00,1,4444.53,4444.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0
M000139,2025-01-02 14:00:00,1,1101.49,1101.49,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000192,2025-01-02 14:00:00,1,4223.63,4223.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000235,2025-01-02 14:00:00,1,6440.47,6440.47,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0
M000287,2025-01-02 14:00:00,1,2450.59,2450.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000004,2025-01-02 15:00:00,1,10298.18,10298.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000031,2025-01-02 15:00:00,1,756.35,756.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000128,2025-01-02 15:00:00,1,6533.51,6533.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000132,2025-01-02 15:00:00,1,5886.26,5886.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0
M000147,2025-01-02 15:00:00,1,1069.17,1069.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000165,2025-01-02 15:00:00,1,1189.64,1189.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,1,0
M000211,2025-01-02 15:00:00,1,494.36,494.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000228,2025-01-02 15:00:00,1,1383.69,1383.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.33,0.19,1,0
M000259,2025-01-02 15:00:00,1,693.63,693.63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000268,2025-01-02 15:00:00,1,11624.66,11624.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,1.04,1,0
M000287,2025-01-02 15:00:00,1,928.43,928.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000327,2025-01-02 15:00:00,1,374.56,374.56,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
M000349,2025-01-02 15:00:00,1,2822.21,2822.21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56,0.39,1,0
M000350,2025-01-02 15:00:00,1,3589.87,3589.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000376,2025-01-02 15:00:00,1,7350.09,7350.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1
M000393,2025-01-02 15:00:00,1,7098.28,7098.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.33,0.75,1,0
M000001,2025-01-02 16:00:00,1,1374.13,1374.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000002,2025-01-02 16:00:00,1,5905.93,5905.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000005,2025-01-02 16:00:00,1,10656.41,10656.41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000008,2025-01-02 16:00:00,1,6218.8,6218.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.14,0.88,1,0
M000048,2025-01-02 16:00:00,1,614.88,614.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000134,2025-01-02 16:00:00,2,3716.63,1858.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2,1
M000145,2025-01-02 16:00:00,1,4126.7,4126.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.86,0.54,1,1
