evidence_id,dispute_id,transaction_id,evidence_type,applicability_status,available,required,relevant,quality_score,source_system,evidence_timestamp
EVD0000249,DSP000042,TXN0005615,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-02-18
EVD0000250,DSP000042,TXN0005615,access_log,APPLICABLE,1,1,1,0.7814,support,2025-02-25
EVD0000251,DSP000042,TXN0005615,service_record,APPLICABLE,1,0,0,0.9046,payment_gateway,2025-02-24
EVD0000252,DSP000042,TXN0005615,cancellation_record,APPLICABLE,1,0,1,0.7652,support,2025-03-02
EVD0000253,DSP000043,TXN0007802,order_confirmation,APPLICABLE,1,1,1,0.7601,shipping,2025-04-12
EVD0000254,DSP000043,TXN0007802,invoice,APPLICABLE,1,1,1,0.8179,crm,2025-04-07
EVD0000255,DSP000043,TXN0007802,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-04-17
EVD0000256,DSP000043,TXN0007802,access_log,UNAVAILABLE,0,1,1,0.0,shipping,2025-04-04
EVD0000257,DSP000043,TXN0007802,service_record,APPLICABLE,1,0,1,0.98,support,2025-04-27
EVD0000258,DSP000043,TXN0007802,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-04-09
EVD0000259,DSP000044,TXN0009646,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-06-07
EVD0000260,DSP000044,TXN0009646,invoice,APPLICABLE,1,1,1,0.8563,erp,2025-05-26
EVD0000261,DSP000044,TXN0009646,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-06-04
EVD0000262,DSP000044,TXN0009646,access_log,APPLICABLE,1,1,1,0.9567,payment_gateway,2025-06-09
EVD0000263,DSP000044,TXN0009646,service_record,APPLICABLE,1,0,1,0.98,shipping,2025-05-27
EVD0000264,DSP000044,TXN0009646,cancellation_record,APPLICABLE,1,1,1,0.98,support,2025-06-06
EVD0000265,DSP000045,TXN0009540,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-03-09
EVD0000266,DSP000045,TXN0009540,invoice,APPLICABLE,1,1,1,0.9105,crm,2025-03-02
EVD0000267,DSP000045,TXN0009540,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-03-12
EVD0000268,DSP000045,TXN0009540,access_log,UNAVAILABLE,0,1,1,0.0,crm,2025-02-12
EVD0000269,DSP000045,TXN0009540,service_record,APPLICABLE,1,0,1,0.9231,erp,2025-02-23
EVD0000270,DSP000045,TXN0009540,cancellation_record,APPLICABLE,1,1,1,0.9067,erp,2025-02-26
EVD0000271,DSP000046,TXN0009841,order_confirmation,APPLICABLE,1,1,1,0.98,support,2026-01-03
EVD0000272,DSP000046,TXN0009841,invoice,APPLICABLE,1,1,1,0.98,shipping,2025-12-16
EVD0000273,DSP000046,TXN0009841,customer_communication,APPLICABLE,1,1,1,0.98,support,2026-01-06
EVD0000274,DSP000046,TXN0009841,access_log,APPLICABLE,1,1,1,0.98,support,2025-12-28
EVD0000275,DSP000046,TXN0009841,service_record,APPLICABLE,1,0,1,0.972,erp,2026-01-11
EVD0000276,DSP000046,TXN0009841,cancellation_record,APPLICABLE,1,1,1,0.9598,support,2025-12-12
EVD0000277,DSP000047,TXN0009413,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-12-24
EVD0000278,DSP000047,TXN0009413,invoice,APPLICABLE,1,1,1,0.8419,shipping,2025-12-04
EVD0000279,DSP000047,TXN0009413,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-12-06
EVD0000280,DSP000047,TXN0009413,access_log,APPLICABLE,1,1,1,0.98,payment_gateway,2025-12-25
EVD0000281,DSP000047,TXN0009413,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-12-21
EVD0000282,DSP000047,TXN0009413,cancellation_record,APPLICABLE,1,0,0,0.8211,payment_gateway,2025-12-09
EVD0000283,DSP000048,TXN0009705,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-08-04
EVD0000284,DSP000048,TXN0009705,invoice,APPLICABLE,1,1,1,0.8588,support,2025-08-16
EVD0000285,DSP000048,TXN0009705,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-08-02
EVD0000286,DSP000048,TXN0009705,access_log,APPLICABLE,1,1,1,0.98,shipping,2025-07-26
EVD0000287,DSP000048,TXN0009705,service_record,APPLICABLE,1,0,1,0.98,support,2025-07-21
EVD0000288,DSP000048,TXN0009705,cancellation_record,APPLICABLE,1,1,1,0.98,erp,2025-08-11
EVD0000289,DSP000049,TXN0009409,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-06-28
EVD0000290,DSP000049,TXN0009409,invoice,APPLICABLE,1,1,1,0.8687,shipping,2025-07-01
EVD0000291,DSP000049,TXN0009409,customer_communication,APPLICABLE,1,1,1,0.8709,payment_gateway,2025-07-01
EVD0000292,DSP000049,TXN0009409,access_log,APPLICABLE,1,1,1,0.98,shipping,2025-06-18
EVD0000293,DSP000049,TXN0009409,service_record,APPLICABLE,1,0,0,0.98,crm,2025-07-01
EVD0000294,DSP000049,TXN0009409,cancellation_record,APPLICABLE,1,1,1,0.98,crm,2025-07-04
EVD0000295,DSP000050,TXN0009447,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2026-01-01
EVD0000296,DSP000050,TXN0009447,invoice,APPLICABLE,1,1,1,0.9217,shipping,2026-01-10
EVD0000297,DSP000050,TXN0009447,customer_communication,APPLICABLE,1,1,1,0.98,erp,2026-01-03
EVD0000298,DSP000050,TXN0009447,access_log,APPLICABLE,1,1,1,0.98,crm,2026-01-09
EVD0000299,DSP000050,TXN0009447,service_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-12-18
EVD0000300,DSP000050,TXN0009447,cancellation_record,APPLICABLE,1,1,1,0.98,support,2025-12-17
EVD0000301,DSP000051,TXN0010514,order_confirmation,APPLICABLE,1,1,1,0.8209,support,2025-10-06
EVD0000302,DSP000051,TXN0010514,invoice,APPLICABLE,1,1,1,0.9075,shipping,2025-10-17
EVD0000303,DSP000051,TXN0010514,customer_communication,APPLICABLE,1,1,1,0.8886,crm,2025-10-30
EVD0000304,DSP000051,TXN0010514,access_log,APPLICABLE,1,1,1,0.8522,crm,2025-10-19
EVD0000305,DSP000051,TXN0010514,service_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-10-21
EVD0000306,DSP000051,TXN0010514,cancellation_record,APPLICABLE,1,1,1,0.8441,support,2025-10-07
EVD0000307,DSP000052,TXN0011081,order_confirmation,APPLICABLE,1,1,1,0.9148,shipping,2025-01-20
EVD0000308,DSP000052,TXN0011081,invoice,APPLICABLE,1,1,1,0.8817,shipping,2025-01-23
EVD0000309,DSP000052,TXN0011081,customer_communication,APPLICABLE,1,1,1,0.8339,support,2025-01-20
EVD0000310,DSP000052,TXN0011081,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-02-14
EVD0000311,DSP000052,TXN0011081,service_record,APPLICABLE,1,0,0,0.6123,erp,2025-01-26
EVD0000312,DSP000052,TXN0011081,cancellation_record,APPLICABLE,1,1,1,0.8449,support,2025-02-14
EVD0000313,DSP000053,TXN0010971,order_confirmation,APPLICABLE,1,1,1,0.8259,erp,2025-07-24
EVD0000314,DSP000053,TXN0010971,invoice,APPLICABLE,1,1,1,0.9419,crm,2025-07-07
EVD0000315,DSP000053,TXN0010971,customer_communication,APPLICABLE,1,1,1,0.8294,erp,2025-07-20
EVD0000316,DSP000053,TXN0010971,access_log,APPLICABLE,1,1,1,0.8886,payment_gateway,2025-07-13
EVD0000317,DSP000053,TXN0010971,service_record,UNAVAILABLE,0,0,0,0.0,erp,2025-07-19
EVD0000318,DSP000053,TXN0010971,cancellation_record,APPLICABLE,1,1,1,0.8236,payment_gateway,2025-06-25
EVD0000319,DSP000054,TXN0010528,order_confirmation,APPLICABLE,1,1,1,0.8526,erp,2025-04-14
EVD0000320,DSP000054,TXN0010528,invoice,APPLICABLE,1,0,1,0.7541,support,2025-04-02
EVD0000321,DSP000054,TXN0010528,customer_communication,APPLICABLE,1,1,1,0.9144,payment_gateway,2025-04-12
EVD0000322,DSP000054,TXN0010528,access_log,APPLICABLE,1,1,1,0.8503,erp,2025-04-07
EVD0000323,DSP000054,TXN0010528,service_record,APPLICABLE,1,1,1,0.8509,erp,2025-04-11
EVD0000324,DSP000054,TXN0010528,cancellation_record,APPLICABLE,1,0,0,0.8373,support,2025-04-20
EVD0000325,DSP000055,TXN0011812,order_confirmation,APPLICABLE,1,1,1,0.959,support,2025-06-10
EVD0000326,DSP000055,TXN0011812,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-06-10
EVD0000327,DSP000055,TXN0011812,customer_communication,APPLICABLE,1,1,1,0.7135,support,2025-05-31
EVD0000328,DSP000055,TXN0011812,access_log,APPLICABLE,1,1,1,0.9792,shipping,2025-05-26
EVD0000329,DSP000055,TXN0011812,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-06-07
EVD0000330,DSP000055,TXN0011812,cancellation_record,UNAVAILABLE,0,0,0,0.0,crm,2025-06-09
EVD0000331,DSP000056,TXN0011436,order_confirmation,APPLICABLE,1,1,1,0.9751,payment_gateway,2025-07-15
EVD0000332,DSP000056,TXN0011436,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-28
EVD0000333,DSP000056,TXN0011436,customer_communication,UNAVAILABLE,0,0,0,0.0,crm,2025-07-19
EVD0000334,DSP000056,TXN0011436,access_log,APPLICABLE,1,0,1,0.9321,erp,2025-07-20
EVD0000335,DSP000056,TXN0011436,service_record,UNAVAILABLE,0,0,0,0.0,crm,2025-07-19
EVD0000336,DSP000056,TXN0011436,cancellation_record,APPLICABLE,1,0,0,0.98,crm,2025-06-25
EVD0000337,DSP000057,TXN0011591,order_confirmation,APPLICABLE,1,1,1,0.8517,support,2025-04-01
EVD0000338,DSP000057,TXN0011591,invoice,APPLICABLE,1,1,1,0.6395,support,2025-04-07
EVD0000339,DSP000057,TXN0011591,customer_communication,APPLICABLE,1,1,1,0.7908,erp,2025-03-19
EVD0000340,DSP000057,TXN0011591,access_log,APPLICABLE,1,1,1,0.9294,support,2025-04-04
EVD0000341,DSP000057,TXN0011591,service_record,APPLICABLE,1,0,1,0.9016,support,2025-03-30
EVD0000342,DSP000057,TXN0011591,cancellation_record,UNAVAILABLE,0,1,1,0.0,erp,2025-03-14
EVD0000343,DSP000058,TXN0011829,order_confirmation,APPLICABLE,1,1,1,0.9066,support,2025-10-12
EVD0000344,DSP000058,TXN0011829,invoice,APPLICABLE,1,1,1,0.7381,shipping,2025-10-29
EVD0000345,DSP000058,TXN0011829,customer_communication,APPLICABLE,1,1,1,0.9337,shipping,2025-10-26
EVD0000346,DSP000058,TXN0011829,access_log,APPLICABLE,1,1,1,0.9256,support,2025-10-28
EVD0000347,DSP000058,TXN0011829,service_record,UNAVAILABLE,0,0,0,0.0,erp,2025-10-09
EVD0000348,DSP000058,TXN0011829,cancellation_record,APPLICABLE,1,0,0,0.7355,payment_gateway,2025-10-04
EVD0000349,DSP000059,TXN0010993,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2026-01-13
EVD0000350,DSP000059,TXN0010993,invoice,UNAVAILABLE,0,1,1,0.0,support,2026-01-10
EVD0000351,DSP000059,TXN0010993,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2026-01-26
EVD0000352,DSP000059,TXN0010993,access_log,APPLICABLE,1,1,1,0.6466,erp,2026-01-16
EVD0000353,DSP000059,TXN0010993,service_record,APPLICABLE,1,0,1,0.6901,shipping,2026-01-12
EVD0000354,DSP000059,TXN0010993,cancellation_record,APPLICABLE,1,0,1,0.98,crm,2026-01-09
EVD0000355,DSP000060,TXN0010460,order_confirmation,APPLICABLE,1,1,1,0.8766,crm,2025-07-27
EVD0000356,DSP000060,TXN0010460,invoice,UNAVAILABLE,0,0,0,0.0,support,2025-07-30
EVD0000357,DSP000060,TXN0010460,customer_communication,APPLICABLE,1,1,1,0.749,erp,2025-07-12
EVD0000358,DSP000060,TXN0010460,access_log,APPLICABLE,1,1,1,0.8184,payment_gateway,2025-07-14
EVD0000359,DSP000060,TXN0010460,service_record,APPLICABLE,1,1,1,0.9787,erp,2025-07-22
EVD0000360,DSP000060,TXN0010460,cancellation_record,APPLICABLE,1,0,0,0.6255,payment_gateway,2025-07-05
EVD0000361,DSP000061,TXN0010548,order_confirmation,APPLICABLE,1,1,1,0.9353,payment_gateway,2025-07-18
EVD0000362,DSP000061,TXN0010548,invoice,APPLICABLE,1,1,1,0.634,payment_gateway,2025-07-15
EVD0000363,DSP000061,TXN0010548,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-07-31
EVD0000364,DSP000061,TXN0010548,access_log,APPLICABLE,1,1,1,0.98,shipping,2025-07-31
EVD0000365,DSP000061,TXN0010548,service_record,UNAVAILABLE,0,0,0,0.0,support,2025-07-10
EVD0000366,DSP000061,TXN0010548,cancellation_record,APPLICABLE,1,1,1,0.9141,payment_gateway,2025-07-29
EVD0000367,DSP000062,TXN0010608,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-07-29
EVD0000368,DSP000062,TXN0010608,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-08-25
EVD0000369,DSP000062,TXN0010608,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-19
EVD0000370,DSP000062,TXN0010608,access_log,APPLICABLE,1,0,0,0.8512,crm,2025-08-10
EVD0000371,DSP000062,TXN0010608,service_record,APPLICABLE,1,0,1,0.7873,shipping,2025-07-30
EVD0000372,DSP000062,TXN0010608,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-08-19
EVD0000373,DSP000063,TXN0011641,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-06-06
EVD0000374,DSP000063,TXN0011641,invoice,APPLICABLE,1,1,1,0.8302,support,2025-05-17
EVD0000375,DSP000063,TXN0011641,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-26
EVD0000376,DSP000063,TXN0011641,access_log,UNAVAILABLE,0,1,1,0.0,erp,2025-05-24
EVD0000377,DSP000063,TXN0011641,service_record,APPLICABLE,1,0,1,0.9522,shipping,2025-05-26
EVD0000378,DSP000063,TXN0011641,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-05-29
EVD0000379,DSP000064,TXN0015379,order_confirmation,APPLICABLE,1,1,1,0.9691,shipping,2025-01-20
EVD0000380,DSP000064,TXN0015379,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-01-16
EVD0000381,DSP000064,TXN0015379,customer_communication,APPLICABLE,1,1,1,0.9344,payment_gateway,2025-01-02
EVD0000382,DSP000064,TXN0015379,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-01-12
EVD0000383,DSP000064,TXN0015379,service_record,APPLICABLE,1,1,1,0.6269,support,2025-01-03
EVD0000384,DSP000064,TXN0015379,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-01-15
EVD0000385,DSP000065,TXN0012059,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-09-20
EVD0000386,DSP000065,TXN0012059,invoice,UNAVAILABLE,0,1,1,0.0,crm,2025-09-20
EVD0000387,DSP000065,TXN0012059,customer_communication,APPLICABLE,1,1,1,0.6948,support,2025-09-07
EVD0000388,DSP000065,TXN0012059,access_log,APPLICABLE,1,0,1,0.98,payment_gateway,2025-09-22
EVD0000389,DSP000065,TXN0012059,service_record,UNAVAILABLE,0,0,0,0.0,erp,2025-10-05
EVD0000390,DSP000065,TXN0012059,cancellation_record,APPLICABLE,1,1,1,0.8523,crm,2025-09-06
EVD0000391,DSP000066,TXN0014233,order_confirmation,APPLICABLE,1,1,1,0.7215,payment_gateway,2026-01-04
EVD0000392,DSP000066,TXN0014233,invoice,UNAVAILABLE,0,0,0,0.0,crm,2026-01-01
EVD0000393,DSP000066,TXN0014233,customer_communication,APPLICABLE,1,1,1,0.756,erp,2025-12-14
EVD0000394,DSP000066,TXN0014233,access_log,APPLICABLE,1,0,0,0.5974,shipping,2025-12-11
EVD0000395,DSP000066,TXN0014233,service_record,APPLICABLE,1,1,1,0.98,erp,2026-01-03
EVD0000396,DSP000066,TXN0014233,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2026-01-06
EVD0000397,DSP000067,TXN0015270,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-12-15
EVD0000398,DSP000067,TXN0015270,invoice,APPLICABLE,1,0,0,0.752,support,2025-11-27
EVD0000399,DSP000067,TXN0015270,customer_communication,APPLICABLE,1,1,1,0.5943,payment_gateway,2025-11-27
EVD0000400,DSP000067,TXN0015270,access_log,APPLICABLE,1,0,0,0.5883,crm,2025-12-14
EVD0000401,DSP000067,TXN0015270,service_record,UNAVAILABLE,0,1,1,0.0,support,2025-12-17
EVD0000402,DSP000067,TXN0015270,cancellation_record,APPLICABLE,1,0,0,0.8785,crm,2025-12-19
EVD0000403,DSP000068,TXN0012781,order_confirmation,APPLICABLE,1,1,1,0.7988,erp,2025-04-05
EVD0000404,DSP000068,TXN0012781,invoice,APPLICABLE,1,0,0,0.911,shipping,2025-04-04
EVD0000405,DSP000068,TXN0012781,customer_communication,APPLICABLE,1,1,1,0.6136,crm,2025-03-20
EVD0000406,DSP000068,TXN0012781,access_log,APPLICABLE,1,0,1,0.7558,payment_gateway,2025-04-05
EVD0000407,DSP000068,TXN0012781,service_record,UNAVAILABLE,0,1,1,0.0,support,2025-04-04
EVD0000408,DSP000068,TXN0012781,cancellation_record,APPLICABLE,1,0,0,0.98,crm,2025-03-17
EVD0000409,DSP000069,TXN0013198,order_confirmation,APPLICABLE,1,1,1,0.9559,erp,2025-06-15
EVD0000410,DSP000069,TXN0013198,invoice,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-06-08
EVD0000411,DSP000069,TXN0013198,customer_communication,APPLICABLE,1,1,1,0.776,payment_gateway,2025-06-30
EVD0000412,DSP000069,TXN0013198,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-06-13
EVD0000413,DSP000069,TXN0013198,service_record,APPLICABLE,1,1,1,0.7452,shipping,2025-06-23
EVD0000414,DSP000069,TXN0013198,cancellation_record,APPLICABLE,1,0,0,0.9641,crm,2025-06-13
EVD0000415,DSP000070,TXN0014397,order_confirmation,APPLICABLE,1,1,1,0.8183,shipping,2025-06-17
EVD0000416,DSP000070,TXN0014397,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-06-21
EVD0000417,DSP000070,TXN0014397,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-06-05
EVD0000418,DSP000070,TXN0014397,access_log,APPLICABLE,1,0,1,0.6628,support,2025-06-19
EVD0000419,DSP000070,TXN0014397,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-06-06
EVD0000420,DSP000070,TXN0014397,cancellation_record,APPLICABLE,1,0,0,0.9218,erp,2025-06-29
EVD0000421,DSP000071,TXN0012838,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-03-07
EVD0000422,DSP000071,TXN0012838,invoice,APPLICABLE,1,0,1,0.8224,erp,2025-03-09
EVD0000423,DSP000071,TXN0012838,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-02-16
EVD0000424,DSP000071,TXN0012838,access_log,APPLICABLE,1,0,0,0.8919,shipping,2025-03-10
EVD0000425,DSP000071,TXN0012838,service_record,APPLICABLE,1,1,1,0.9257,payment_gateway,2025-02-24
EVD0000426,DSP000071,TXN0012838,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-07
EVD0000427,DSP000072,TXN0013459,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-18
EVD0000428,DSP000072,TXN0013459,invoice,APPLICABLE,1,0,0,0.7026,erp,2025-11-18
EVD0000429,DSP000072,TXN0013459,customer_communication,APPLICABLE,1,1,1,0.8454,payment_gateway,2025-11-02
EVD0000430,DSP000072,TXN0013459,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-11-06
EVD0000431,DSP000072,TXN0013459,service_record,APPLICABLE,1,1,1,0.9115,crm,2025-11-19
EVD0000432,DSP000072,TXN0013459,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-11-26
EVD0000433,DSP000073,TXN0012272,order_confirmation,APPLICABLE,1,1,1,0.9,shipping,2025-02-27
EVD0000434,DSP000073,TXN0012272,invoice,APPLICABLE,1,1,1,0.6792,crm,2025-02-28
EVD0000435,DSP000073,TXN0012272,customer_communication,APPLICABLE,1,1,1,0.724,erp,2025-03-12
EVD0000436,DSP000073,TXN0012272,access_log,APPLICABLE,1,0,0,0.9499,support,2025-02-27
EVD0000437,DSP000073,TXN0012272,service_record,APPLICABLE,1,0,0,0.8766,shipping,2025-02-22
EVD0000438,DSP000073,TXN0012272,cancellation_record,APPLICABLE,1,0,0,0.5899,payment_gateway,2025-02-13
EVD0000439,DSP000074,TXN0015171,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-05
EVD0000440,DSP000074,TXN0015171,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-06
EVD0000441,DSP000074,TXN0015171,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-10
EVD0000442,DSP000074,TXN0015171,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-07
EVD0000443,DSP000074,TXN0015171,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-04
EVD0000444,DSP000074,TXN0015171,cancellation_record,UNAVAILABLE,0,0,0,0.0,crm,2025-03-08
EVD0000445,DSP000075,TXN0013675,order_confirmation,APPLICABLE,1,1,1,0.6439,erp,2025-08-25
EVD0000446,DSP000075,TXN0013675,invoice,APPLICABLE,1,0,1,0.7477,erp,2025-08-18
EVD0000447,DSP000075,TXN0013675,customer_communication,APPLICABLE,1,1,1,0.8514,payment_gateway,2025-08-25
EVD0000448,DSP000075,TXN0013675,access_log,UNAVAILABLE,0,0,0,0.0,erp,2025-08-31
EVD0000449,DSP000075,TXN0013675,service_record,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-16
EVD0000450,DSP000075,TXN0013675,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-03
EVD0000451,DSP000076,TXN0013519,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-16
EVD0000452,DSP000076,TXN0013519,invoice,APPLICABLE,1,0,0,0.5814,payment_gateway,2025-06-10
EVD0000453,DSP000076,TXN0013519,customer_communication,APPLICABLE,1,1,1,0.7225,erp,2025-06-21
EVD0000454,DSP000076,TXN0013519,access_log,APPLICABLE,1,0,0,0.8065,erp,2025-06-10
EVD0000455,DSP000076,TXN0013519,service_record,UNAVAILABLE,0,1,1,0.0,crm,2025-06-25
EVD0000456,DSP000076,TXN0013519,cancellation_record,APPLICABLE,1,0,0,0.6785,erp,2025-06-24
EVD0000457,DSP000077,TXN0012151,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-11-03
EVD0000458,DSP000077,TXN0012151,invoice,APPLICABLE,1,0,1,0.8576,erp,2025-10-27
EVD0000459,DSP000077,TXN0012151,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-10-19
EVD0000460,DSP000077,TXN0012151,access_log,UNAVAILABLE,0,0,0,0.0,support,2025-11-09
EVD0000461,DSP000077,TXN0012151,service_record,APPLICABLE,1,1,1,0.5719,shipping,2025-10-18
EVD0000462,DSP000077,TXN0012151,cancellation_record,APPLICABLE,1,0,0,0.6964,erp,2025-11-04
EVD0000463,DSP000078,TXN0015414,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-10-20
EVD0000464,DSP000078,TXN0015414,invoice,APPLICABLE,1,1,1,0.8115,shipping,2025-11-09
EVD0000465,DSP000078,TXN0015414,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-11-10
EVD0000466,DSP000078,TXN0015414,access_log,APPLICABLE,1,0,0,0.6643,crm,2025-10-31
EVD0000467,DSP000078,TXN0015414,service_record,APPLICABLE,1,0,0,0.9712,shipping,2025-11-01
EVD0000468,DSP000078,TXN0015414,cancellation_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-20
EVD0000469,DSP000079,TXN0012513,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-07-24
EVD0000470,DSP000079,TXN0012513,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-07-16
EVD0000471,DSP000079,TXN0012513,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-07-15
EVD0000472,DSP000079,TXN0012513,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-07-30
EVD0000473,DSP000079,TXN0012513,service_record,APPLICABLE,1,0,0,0.6543,support,2025-07-23
EVD0000474,DSP000079,TXN0012513,cancellation_record,APPLICABLE,1,0,1,0.7121,erp,2025-07-18
EVD0000475,DSP000080,TXN0015276,order_confirmation,APPLICABLE,1,1,1,0.8503,support,2025-07-20
EVD0000476,DSP000080,TXN0015276,invoice,UNAVAILABLE,0,1,1,0.0,support,2025-07-25
EVD0000477,DSP000080,TXN0015276,customer_communication,APPLICABLE,1,1,1,0.6651,payment_gateway,2025-07-18
EVD0000478,DSP000080,TXN0015276,access_log,UNAVAILABLE,0,0,0,0.0,erp,2025-07-12
EVD0000479,DSP000080,TXN0015276,service_record,APPLICABLE,1,0,1,0.6217,support,2025-07-20
EVD0000480,DSP000080,TXN0015276,cancellation_record,APPLICABLE,1,0,1,0.7022,erp,2025-07-05
EVD0000481,DSP000081,TXN0016333,order_confirmation,APPLICABLE,1,1,1,0.9543,payment_gateway,2025-12-23
EVD0000482,DSP000081,TXN0016333,invoice,APPLICABLE,1,0,0,0.98,support,2025-12-28
EVD0000483,DSP000081,TXN0016333,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-12-30
EVD0000484,DSP000081,TXN0016333,shipping_label,APPLICABLE,1,0,1,0.8637,erp,2026-01-04
EVD0000485,DSP000081,TXN0016333,tracking_number,APPLICABLE,1,0,0,0.98,erp,2025-12-26
EVD0000486,DSP000081,TXN0016333,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2026-01-11
EVD0000487,DSP000082,TXN0022749,order_confirmation,APPLICABLE,1,1,1,0.98,support,2026-01-20
EVD0000488,DSP000082,TXN0022749,invoice,APPLICABLE,1,0,1,0.98,erp,2026-01-18
EVD0000489,DSP000082,TXN0022749,customer_communication,APPLICABLE,1,1,1,0.98,support,2026-01-11
EVD0000490,DSP000082,TXN0022749,shipping_label,APPLICABLE,1,0,0,0.8948,support,2026-01-15
EVD0000491,DSP000082,TXN0022749,tracking_number,APPLICABLE,1,0,1,0.98,support,2026-01-28
EVD0000492,DSP000082,TXN0022749,delivery_confirmation,APPLICABLE,1,1,1,0.9659,payment_gateway,2026-01-20
EVD0000493,DSP000083,TXN0023863,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-10-09
EVD0000494,DSP000083,TXN0023863,invoice,APPLICABLE,1,0,0,0.98,payment_gateway,2025-10-06
EVD0000495,DSP000083,TXN0023863,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-10-28
